statecode,countycode,v153_numerator,v153_denominator,v153_rawvalue,v153_cilow,v153_cihigh
05,127,3112,3985,0.7809284818067754,0.7343841163586876,0.8274728472548633
05,129,2538,3197,0.7938692524241476,0.767250182687757,0.8204883221605382
05,131,32034,52181,0.6139016116977444,0.5977598279961832,0.6300433953993055
05,133,3802,5622,0.6762717893987905,0.6210943050482965,0.7314492737492845
05,135,5405,6856,0.7883605600933489,0.760000769759863,0.8167203504268348
05,137,3996,5262,0.7594070695553021,0.7088880071392553,0.809926131971349
05,139,10905,15002,0.726903079589388,0.6970685006152277,0.7567376585635484
05,141,5788,7432,0.778794402583423,0.7426279587448148,0.8149608464220313
05,143,54053,97184,0.5561923773460652,0.5439533536871144,0.568431401005016
05,145,20482,29629,0.6912821897465321,0.6710065718052353,0.711557807687829
05,147,1743,2692,0.6474739970282318,0.5869942570215887,0.707953737034875
05,149,5622,8323,0.6754775922143458,0.6377237937758086,0.713231390652883
06,000,7567568,13548091,0.5585707979079857,0.5554049967565294,0.561736599059442
06,001,325509,598246,0.5441056020433066,0.5380198362499965,0.5501913678366167
06,003,340,435,0.7816091954022989,0.6945330252240035,0.8686853655805943
06,005,12941,16091,0.8042383941333665,0.7752674697852594,0.8332093184814736
06,007,47717,83312,0.572750624159785,0.560985316868651,0.5845159314509188
06,009,15480,18437,0.8396159895861582,0.8215417441849047,0.8576902349874118
06,011,4674,7512,0.6222044728434505,0.5745758893399484,0.6698330563469526
06,013,281819,414417,0.6800372571588521,0.6736137639673995,0.6864607503503047
06,015,6673,9522,0.7007981516488133,0.6733857813480024,0.7282105219496242
06,017,58844,76185,0.7723830150292053,0.7604815870480718,0.7842844430103387
06,019,180371,324702,0.5554970403631637,0.547490472759948,0.5635036079663794
06,021,6002,9810,0.6118246687054026,0.565485054046404,0.6581642833644012
06,023,31053,54922,0.5654018426131605,0.547931962644613,0.582871722581708
06,025,28210,49644,0.5682459108855048,0.5436320853547253,0.5928597364162843
06,027,5339,8040,0.6640547263681592,0.6293878039839779,0.6987216487523406
06,029,171133,284931,0.6006120780118696,0.5908641620710405,0.6103599939526986
06,031,23870,44052,0.5418596204485608,0.5210728327241784,0.5626464081729433
06,033,19441,26940,0.7216406829992577,0.6909494750008497,0.7523318909976656
06,035,6305,9247,0.6818427598139938,0.6451281728511277,0.7185573467768599
06,037,1567983,3416449,0.45895109220128855,0.4557555619358318,0.4621466224667453
06,039,30613,45379,0.6746071971616827,0.6566646992333189,0.6925496950900465
06,041,66616,103018,0.6466442757576346,0.634841796886494,0.6584467546287752
06,043,5611,7508,0.7473361747469366,0.7037530157053624,0.7909193337885108
06,045,21500,34842,0.6170713506687331,0.595527188063039,0.6386155132744272
06,047,46474,86055,0.540049968043693,0.5238769412940738,0.5562229947933122
06,049,2530,3267,0.7744107744107744,0.7241591499101395,0.8246623989114094
06,051,3758,5744,0.6542479108635098,0.5788510586821893,0.7296447630448302
06,053,68993,132489,0.5207451184626648,0.5088960818439161,0.5325941550814135
06,055,31555,49763,0.6341056608323453,0.5935918882480501,0.6746194334166405
06,057,32342,42865,0.7545083401376415,0.7373793094386264,0.7716373708366565
06,059,610659,1082960,0.5638795523380364,0.5593305635508543,0.5684285411252186
06,061,118103,157954,0.74770502804614,0.7380231611672671,0.757386894925013
06,063,6006,8054,0.7457164142041222,0.7010936343459339,0.7903391940623105
06,065,535986,775335,0.6912960204298787,0.6863479071139184,0.696244133745839
06,067,337066,571057,0.5902493096135762,0.5829355097098852,0.5975631095172673
06,069,13970,20561,0.6794416613977919,0.6522924941000625,0.7065908286955214
