statecode,countycode,v067_race_black,v067_race_black_cilow,v067_race_black_cihigh,v067_race_white,v067_race_white_cilow,v067_race_white_cihigh,v067_race_hispanic,v067_race_hispanic_cilow,v067_race_hispanic_cihigh,v067_race_asian,v067_race_asian_cilow,v067_race_asian_cihigh,v067_race_aian,v067_race_aian_cilow,v067_race_aian_cihigh,v067_race_flag_CT
05,071,,,,0.8446307269836681,0.7988497414731028,0.8904117124942335,0.8966942148760331,0.8238313638593412,0.969557065892725,,,,,,,
05,073,,,,0.8144329896907216,0.7081076703232527,0.9207583090581906,,,,,,,,,,
05,075,,,,0.8404552715654952,0.7818931307854222,0.8990174123455681,,,,,,,,,,
05,077,,,,0.83032490974729245,0.7393914345530116,0.9212583849415733,,,,,,,,,,
05,079,,,,0.7824871914299022,0.7281220557049269,0.8368523271548775,,,,,,,,,,
05,081,,,,0.8782412626832018,0.8433546658904002,0.9131278594760034,,,,,,,,,,
05,083,,,,0.775609756097561,0.7323850598121486,0.8188344523829734,,,,,,,,,,
05,085,0.7276490066225165,0.6267388086606953,0.8285592045843377,0.739307284604955,0.6915474066453411,0.7870671625645689,0.6346922462030375,0.5306894504606249,0.7386950419454502,,,,,,,
05,087,,,,0.7639366827253957,0.6688458151912502,0.8590275502595413,,,,,,,,,,
05,089,,,,0.7232142857142857,0.6442739404950133,0.8021546309335581,,,,,,,,,,
05,091,0.7636986301369864,0.7002827532498663,0.8271145070241064,0.8265412748171369,0.7780778140129873,0.8750047356212866,,,,,,,,,,
05,093,0.8495917490330898,0.7808990346538744,0.9182844634123051,0.8401153726223886,0.8190071653094451,0.861223579935332,0.7396496815286624,0.4945424760539312,0.9847568870033936,,,,,,,
05,095,0.8445229681978799,0.7617583385251566,0.9272875978706031,0.9009752438109527,0.8589793198631603,0.9429711677587451,,,,,,,,,,
05,097,,,,0.8173246906305245,0.7139907381995222,0.9206586430615268,,,,,,,,,,
05,099,0.8864426419466975,0.7511757387436497,1,0.8720136518771331,0.8148770205616916,0.9291502831925745,,,,,,,,,,
05,101,,,,0.5773324984345648,0.48361048639230636,0.6710545104768233,,,,,,,,,,
05,103,0.7678122380553227,0.6801434895410572,0.8554809865695883,0.831554524361949,0.7930944936353946,0.8700145550885033,,,,,,,,,,
05,105,,,,0.7678571428571429,0.6487077241895585,0.8870065615247273,,,,,,,,,,
05,107,0.7286925479696564,0.6659216793025861,0.7914634166367268,0.8822412155745489,0.8256678663288601,0.9388145648202377,,,,,,,,,,
05,109,,,,0.8065755764304013,0.7404370234277892,0.8727141294330135,,,,,,,,,,
05,111,,,,0.7928191976552482,0.7434062514491702,0.8422321438613263,,,,,,,,,,
05,113,,,,0.755182782085773,0.721477979534419,0.7888875846371272,,,,,,,,,,
05,115,,,,0.8184105056706745,0.7763918744816376,0.8604291368597115,0.6977284460505937,0.608673236483148,0.7867836556180394,,,,,,,
05,117,,,,0.8092345078979344,0.7215723747483694,0.8968966410474993,,,,,,,,,,
05,119,0.7697899159663866,0.7461737745308195,0.7934060574019537,0.8409261675959979,0.829967628670172,0.8518847065218238,0.7516665700539099,0.696837104329236,0.8064960357785839,0.6213539791141519,0.5654042356488028,0.677303722579501,0.6875852660300137,0.6670409398657181,0.7081295921943093,
05,121,,,,0.8327520608750792,0.7768618348145129,0.8886422869356456,,,,,,,,,,
05,123,0.7808921036769138,0.6807859758397362,0.8809982315140913,0.840867440439829,0.8082693334527227,0.8734655474269353,,,,,,,,,,
05,125,0.6407993771087465,0.5446512922248665,0.7369474619926264,0.6960712720899664,0.6673493436474941,0.7247932005324388,0.6805854498493328,0.5721737510155205,0.7889971486831451,,,,,,,
