statecode,countycode,v057_rawvalue,v057_numerator,v057_denominator,v057_flag_CT
12,131,0.4991970200521937,44761,89666,
12,133,0.45926876202694034,12172,26503,
13,000,0.5129896775548396,5735675,11180878,
13,001,0.493652579141893,9216,18669,
13,003,0.4916419679905157,4147,8435,
13,005,0.513716613852422,5674,11045,
13,007,0.49487554904831627,1352,2732,
13,009,0.49422601044817155,21570,43644,
13,011,0.48941824982773896,9944,20318,
13,013,0.505265125552994,48654,96294,
13,015,0.5056847193382579,59422,117508,
13,017,0.5279433461197993,8946,16945,
13,019,0.5065895210543234,9456,18666,
13,021,0.5297728198859005,83204,157056,
13,023,0.5269285601140504,6653,12626,
13,025,0.5097632349028997,9581,18795,
13,027,0.518906020558003,8481,16344,
13,029,0.5079542119166423,25959,51105,
13,031,0.51312987104173,43849,85454,
13,033,0.5229650212487741,12798,24472,
13,035,0.4660301544586574,12642,27127,
13,037,0.37842308399191327,2059,5441,
13,039,0.48581194267246486,28711,59099,
13,043,0.5131176999101528,5711,11130,
13,045,0.5123122753269546,66555,129911,
13,047,0.5142007542790833,35449,68940,
13,049,0.3912909914753091,5095,13021,
13,051,0.5200139261264545,159819,307336,
13,053,0.3664014974262986,3132,8548,
13,055,0.48636686951711056,12308,25306,
13,057,0.5042740866673708,148011,293513,
13,059,0.5247817223739375,68219,129995,
13,061,0.5261101243339253,1481,2815,
13,063,0.5297897569053721,157720,297703,
13,065,0.512443603551157,3521,6871,
13,067,0.5119295830804355,403164,787538,
13,069,0.49266835419944816,21604,43851,
13,071,0.504672499308172,23708,46977,
13,073,0.5116676220502532,85690,167472,
13,075,0.5144572953736655,9252,17984,
13,077,0.5130724943595837,81185,158233,
13,079,0.5033605959996761,6216,12349,
13,081,0.5228580234230532,10179,19468,
13,083,0.501680358476475,8061,16068,
13,085,0.49828137963731184,16816,33748,
13,087,0.5116532271783879,15038,29391,
13,089,0.5262668001199522,405387,770307,
13,091,0.4751910341314315,9328,19630,
13,093,0.4370641873770785,4889,11186,
13,095,0.5467980295566502,45066,82418,
13,097,0.526187231296951,79921,151887,
13,099,0.5337035618536959,5574,10444,
13,101,0.4891833423472147,1809,3698,
13,103,0.5040465904741073,36870,73148,
13,105,0.5229257641921398,10538,20152,
13,107,0.49224939717533583,11432,23224,
13,109,0.5067623516422854,5508,10869,
13,111,0.5046027693973854,13046,25854,
13,113,0.5137042691456114,64268,125107,
13,115,0.5124765755991715,51960,101390,
13,117,0.49975722609391066,139980,280096,
13,119,0.5144795303078388,12969,25208,
13,121,0.5154206798892836,561991,1090354,
13,123,0.4928136345905722,16424,33327,
13,125,0.5043218085106383,1517,3008,
13,127,0.5289345967182806,45774,86540,
13,129,0.5055706409939933,30721,60765,
13,131,0.510981690837806,13424,26271,
13,133,0.5082736712341757,10720,21091,
13,135,0.5090664220132308,511036,1003869,
13,137,0.5217758985200845,25914,49665,
13,139,0.501174772824641,111133,221745,
13,141,0.43636991823102617,3789,8683,
13,143,0.507838538452043,16456,32404,
13,145,0.49817216821468224,18397,36929,
13,147,0.5016754598602595,14073,28052,
13,149,0.5099430646092912,6180,12119,
13,151,0.5284345294333147,137031,259315,
13,153,0.5171958352630406,90456,174897,
13,155,0.5021299836155106,4597,9155,
13,157,0.5051745270450306,47398,93825,
13,159,0.5072884604216272,8735,17219,
13,161,0.5034724518817382,7612,15119,
13,163,0.5134163393035488,7711,15019,
13,165,0.4637845178813943,4098,8836,
13,167,0.4170843320984964,3828,9178,
13,169,0.5153716390677179,14970,29047,
13,171,0.5172547124214596,10702,20690,
13,173,0.49245030581039756,5153,10464,
13,175,0.5253644082963788,26419,50287,
13,177,0.49646347547911834,16916,34073,
13,179,0.4924133105951288,33783,68607,
13,181,0.5132314573238912,4131,8049,
13,183,0.49752923332844073,10169,20439,
13,185,0.5162022247341951,63019,122082,
13,187,0.5021101732563306,18084,36016,
13,189,0.5316577834956809,11571,21764,
13,191,0.517542372881356,6107,11800,
13,193,0.430732820556166,5096,11831,
13,195,0.5061792438436422,16588,32771,
13,197,0.5054354944335298,3859,7635,
13,199,0.5207332431549979,11164,21439,
13,201,0.5291895604395604,3082,5824,
13,205,0.5132077327955138,10433,20329,
13,207,0.4943855965900054,15542,31437,
13,209,0.49112771421900536,4207,8566,
13,211,0.5141750227894257,11281,21940,
13,213,0.50697066511763,20946,41316,
13,215,0.5217410692166675,105303,201830,
13,217,0.5310781388597694,65859,124010,
13,219,0.5092623628522268,22790,44751,
13,221,0.5032772693544397,8139,16172,
13,223,0.5117078319163719,96482,188549,
13,225,0.5223701776606305,15260,29213,
13,227,0.5046746856205577,18461,36580,
13,229,0.49794378054090666,10292,20669,
13,231,0.5091683197058396,10524,20669,
13,233,0.508989015915714,22706,44610,
13,235,0.57524557956778,5856,10180,
13,237,0.5145618611812001,12032,23383,
13,239,0.5165733964700818,1200,2323,
13,241,0.5094009372706227,9022,17711,
13,243,0.5317995069843878,3236,6085,
13,245,0.5207534548697789,107433,206303,
13,247,0.5315438991906567,51884,97610,
13,249,0.5056628914057295,2277,4503,
13,251,0.5136474694589878,7358,14325,
13,253,0.5251240025878801,4870,9274,
13,255,0.5262334262789506,36990,70292,
13,257,0.5178558440613863,14240,27498,
13,259,0.3564150551050114,1714,4809,
13,261,0.5304086704404253,15367,28972,
13,263,0.5141615986099044,2959,5755,
