statecode,countycode,v136_other_data_1,v136_other_data_1_cilow,v136_other_data_1_cihigh,v136_other_data_2,v136_other_data_2_cilow,v136_other_data_2_cihigh,v136_other_data_3,v136_other_data_3_cilow,v136_other_data_3_cihigh,v136_other_flag_CT
01,081,0.15967664478949897,0.14141286193159452,0.17794042764740342,0.021790838640374434,0.014426099659930679,0.02915557762081819,0.005677894575308831,0.0022382537876063824,0.00911753536301128,
01,083,0.07542737831136631,0.06295902945633543,0.0878957271663972,0.017371013741249677,0.00957207071042493,0.025169956772074425,0.008166969147005444,0.003415613740278177,0.01291832455373271,
01,085,0.16832694763729247,0.12120088582586627,0.21545300944871867,0.01725,0.004027111531070552,0.03047288846892945,0.0175,0.001513669149530876,0.03348633085046913,
01,087,0.1423580786026201,0.11009503363824835,0.17462112356699183,0.014586255259467041,0.006306268582765952,0.02286624193616813,0.008415147265077139,0.0019228894016314066,0.014907405128522871,
01,089,0.09792322615526508,0.08893477346039014,0.10691167885014002,0.012377013223036911,0.00940084963537573,0.015353176810698092,0.004919471078523532,0.003238059531732876,0.006600882625314188,
01,091,0.09147727272727273,0.056941660666453175,0.12601288478809228,0.003794037940379404,0,0.008999831682090375,0.007452574525745257,0,0.019979107804255346,
01,093,0.05651577503429355,0.037014711461588266,0.07601683860699884,0.02631578947368421,0.015046399500038167,0.03758517944733025,0.014519056261343012,0.0019109425106645615,0.027127170012021463,
01,095,0.09041950113378684,0.07660466073010831,0.10423434153746537,0.01586418035068188,0.010849046498499767,0.020879314202863996,0.007236292791539103,0.003954639247547148,0.010517946335531058,
01,097,0.13923726644484258,0.1295273120739479,0.14894722081573725,0.019015694997023904,0.01551997282614194,0.02251141716790587,0.0076125434666833745,0.005835229742748809,0.009389857190617941,
01,099,0.08920657612580414,0.0536539146584903,0.12475923759311798,0.018493150684931507,0.003181303909057723,0.03380499746080529,0.003424657534246575,0,0.008775846086061884,
01,101,0.16294401818698495,0.14703033941613058,0.17885769695783932,0.023461881408827462,0.018047974330069882,0.02887578848758504,0.007467677218011591,0.004372884900889107,0.010562469535134076,
01,103,0.0908899420747762,0.07721051529614625,0.10456936885340615,0.024164149567753358,0.016675042287183667,0.03165325684832305,0.007499218831371732,0.001965493542668394,0.013032944120075069,
01,105,0.08623548922056384,0.02384859105529584,0.14862238738583183,0.0032520325203252032,0,0.018261027204580386,0.0224390243902439,0,0.054206000985967485,
01,107,0.10041304657456203,0.07252491586133124,0.12830117728779283,0.010444601270289344,0.0023479130342994904,0.018541289506279198,0.009174311926605505,0,0.018509141944618702,
01,109,0.16321243523316062,0.12443308686624689,0.20199178360007436,0.009587328053355566,0.003518334630222321,0.01565632147648881,0.003334722801167153,0,0.006670594645185237,
01,111,0.09988165680473372,0.07221833701268045,0.12754497659678699,0.012600229095074456,0.0036924074712741586,0.021508050718874752,0.011454753722794959,0.0019556953036986534,0.020953812141891265,
01,113,0.16202696824706395,0.13235405229838423,0.19169988419574366,0.011082693947144074,0.0039521701509375624,0.018213217743350586,0.008525149190110827,0.0014590329158198833,0.01559126546440177,
01,115,0.07062696393835104,0.056081880789992225,0.08517204708670985,0.01758274231678487,0.009934892314679429,0.025230592318890313,0.00576241134751773,0.001671800838751204,0.009853021856284255,
01,117,0.09497247262387319,0.08482110740043473,0.10512383784731165,0.009788122948373619,0.006619564766969172,0.012956681129778066,0.004834377797672337,0.0030970733106491215,0.006571682284695552,
01,119,0.10396570203644159,0.06336181048800603,0.14456959358487714,0.0125,0,0.02577161210295218,0.004166666666666667,0,0.012305993661443249,
01,121,0.12666455294863666,0.10748153265096491,0.1458475732463084,0.016996291718170582,0.010696605544086586,0.023295977892254578,0.01745982694684796,0.009352757294836193,0.025566896598859724,
01,123,0.08537574056750857,0.0632412840360579,0.10751019709895925,0.013990267639902677,0.002785082978076628,0.025195452301728725,0.019768856447688565,0.007760256720617821,0.03177745617475931,
01,125,0.14358789191791538,0.12936599753174388,0.15780978630408687,0.01663814974334769,0.011435072927775763,0.021841226558919617,0.007257065313587822,0.004340246107509634,0.010173884519666011,
01,127,0.08970374974103998,0.07068893037517346,0.1087185691069065,0.013754045307443365,0.00667997284062294,0.020828117774263792,0.014563106796116505,0.006779878947406181,0.02234633464482683,
